stationId,pollutant,start_time,counts
qianmen_aq,PM2.5,2017-12-07 12:00:00,2
qianmen_aq,PM2.5,2017-12-07 18:00:00,2
qianmen_aq,PM2.5,2017-12-08 03:00:00,2
qianmen_aq,PM2.5,2017-12-12 04:00:00,2
qianmen_aq,PM2.5,2017-12-13 05:00:00,2
qianmen_aq,PM2.5,2017-12-17 06:00:00,1
qianmen_aq,PM2.5,2017-12-18 07:00:00,1
qianmen_aq,PM2.5,2017-12-21 03:00:00,6
qianmen_aq,PM2.5,2017-12-28 06:00:00,2
qianmen_aq,PM2.5,2017-12-28 09:00:00,2
qianmen_aq,PM2.5,2017-12-29 05:00:00,2
qianmen_aq,PM2.5,2018-01-03 17:00:00,1
qianmen_aq,PM2.5,2018-01-05 03:00:00,1
qianmen_aq,PM2.5,2018-01-05 18:00:00,1
qianmen_aq,PM2.5,2018-01-09 09:00:00,2
qianmen_aq,PM2.5,2018-01-24 03:00:00,1
qianmen_aq,PM2.5,2018-01-24 08:00:00,1
qianmen_aq,PM2.5,2018-01-24 12:00:00,6
qianmen_aq,PM2.5,2018-01-24 21:00:00,1
qianmen_aq,PM2.5,2018-02-05 04:00:00,1
qianmen_aq,PM2.5,2018-02-07 04:00:00,2
qianmen_aq,PM2.5,2018-02-21 13:00:00,1
qianmen_aq,PM2.5,2018-02-23 06:00:00,3
qianmen_aq,PM2.5,2018-02-23 10:00:00,3
qianmen_aq,PM2.5,2018-03-06 06:00:00,2
qianmen_aq,PM2.5,2018-03-20 07:00:00,2
qianmen_aq,PM2.5,2018-03-30 07:00:00,1
qianmen_aq,PM2.5,2018-03-31 16:00:00,10
qianmen_aq,PM2.5,2018-04-01 07:00:00,1
qianmen_aq,PM2.5,2018-04-01 14:00:00,1
qianmen_aq,PM2.5,2018-04-01 16:00:00,1
qianmen_aq,PM2.5,2018-04-02 00:00:00,1
qianmen_aq,PM2.5,2018-04-02 19:00:00,1
qianmen_aq,PM2.5,2018-04-04 04:00:00,2
qianmen_aq,PM2.5,2018-04-04 11:00:00,1
qianmen_aq,PM2.5,2018-04-04 22:00:00,1
qianmen_aq,PM2.5,2018-04-05 02:00:00,1
qianmen_aq,PM2.5,2018-04-05 07:00:00,1
qianmen_aq,PM2.5,2018-04-05 19:00:00,1
qianmen_aq,PM2.5,2018-04-06 01:00:00,1
qianmen_aq,PM2.5,2018-04-06 14:00:00,1
qianmen_aq,PM2.5,2018-04-06 16:00:00,3
qianmen_aq,PM2.5,2018-04-07 00:00:00,1
qianmen_aq,PM2.5,2018-04-07 08:00:00,1
qianmen_aq,PM2.5,2018-04-09 07:00:00,1
qianmen_aq,PM2.5,2018-04-09 18:00:00,1
qianmen_aq,PM2.5,2018-04-11 00:00:00,1
qianmen_aq,PM2.5,2018-04-12 12:00:00,1
qianmen_aq,PM2.5,2018-04-12 15:00:00,1
qianmen_aq,PM2.5,2018-04-13 21:00:00,1
qianmen_aq,PM2.5,2018-04-14 01:00:00,1
qianmen_aq,PM2.5,2018-04-14 11:00:00,1
qianmen_aq,PM2.5,2018-04-16 01:00:00,1
qianmen_aq,PM2.5,2018-04-16 03:00:00,1
qianmen_aq,PM2.5,2018-04-17 06:00:00,2
qianmen_aq,PM2.5,2018-04-17 12:00:00,1
qianmen_aq,PM2.5,2018-04-17 18:00:00,1
qianmen_aq,PM2.5,2018-04-18 06:00:00,1
qianmen_aq,PM2.5,2018-04-19 06:00:00,1
qianmen_aq,PM2.5,2018-04-19 16:00:00,2
qianmen_aq,PM2.5,2018-04-20 22:00:00,1
qianmen_aq,PM2.5,2018-04-21 03:00:00,1
qianmen_aq,PM2.5,2018-04-21 11:00:00,1
qianmen_aq,PM2.5,2018-04-22 01:00:00,1
qianmen_aq,PM2.5,2018-04-22 20:00:00,1
qianmen_aq,PM2.5,2018-04-22 22:00:00,2
qianmen_aq,PM2.5,2018-04-24 08:00:00,4
qianmen_aq,PM2.5,2018-04-24 13:00:00,1
qianmen_aq,PM2.5,2018-04-24 15:00:00,9
qianmen_aq,PM2.5,2018-04-25 03:00:00,6
qianmen_aq,PM2.5,2018-04-26 14:00:00,1
qianmen_aq,PM2.5,2018-04-27 02:00:00,1
qianmen_aq,PM2.5,2018-04-28 05:00:00,1
qianmen_aq,PM2.5,2018-04-29 00:00:00,1
qianmen_aq,PM2.5,2018-04-29 16:00:00,2
qianmen_aq,PM2.5,2018-04-30 11:00:00,1
qianmen_aq,PM2.5,2018-04-30 18:00:00,1
qianmen_aq,PM10,2017-01-01 14:00:00,50
qianmen_aq,PM10,2017-01-03 17:00:00,2
qianmen_aq,PM10,2017-01-03 21:00:00,11
qianmen_aq,PM10,2017-01-04 09:00:00,14
qianmen_aq,PM10,2017-01-05 00:00:00,80
qianmen_aq,PM10,2017-01-08 09:00:00,22
qianmen_aq,PM10,2017-01-09 08:00:00,4
qianmen_aq,PM10,2017-01-09 13:00:00,1
qianmen_aq,PM10,2017-01-09 15:00:00,1
qianmen_aq,PM10,2017-01-09 23:00:00,1
qianmen_aq,PM10,2017-01-10 06:00:00,1
qianmen_aq,PM10,2017-01-10 12:00:00,1
qianmen_aq,PM10,2017-01-10 17:00:00,1
qianmen_aq,PM10,2017-01-11 05:00:00,2
qianmen_aq,PM10,2017-01-11 10:00:00,1
qianmen_aq,PM10,2017-01-11 12:00:00,5
qianmen_aq,PM10,2017-01-11 18:00:00,1
qianmen_aq,PM10,2017-01-11 20:00:00,1
qianmen_aq,PM10,2017-01-11 22:00:00,1
qianmen_aq,PM10,2017-01-12 00:00:00,3
qianmen_aq,PM10,2017-01-12 08:00:00,2
qianmen_aq,PM10,2017-01-12 12:00:00,2
qianmen_aq,PM10,2017-01-12 17:00:00,1
qianmen_aq,PM10,2017-01-12 19:00:00,2
qianmen_aq,PM10,2017-01-13 01:00:00,1
qianmen_aq,PM10,2017-01-13 21:00:00,1
qianmen_aq,PM10,2017-01-14 00:00:00,1
qianmen_aq,PM10,2017-01-14 02:00:00,1
qianmen_aq,PM10,2017-01-14 05:00:00,1
qianmen_aq,PM10,2017-01-14 07:00:00,3
qianmen_aq,PM10,2017-01-14 22:00:00,1
qianmen_aq,PM10,2017-01-15 01:00:00,1
qianmen_aq,PM10,2017-01-15 09:00:00,1
qianmen_aq,PM10,2017-01-15 12:00:00,4
qianmen_aq,PM10,2017-01-15 17:00:00,4
qianmen_aq,PM10,2017-01-16 00:00:00,59
qianmen_aq,PM10,2017-01-18 12:00:00,3
qianmen_aq,PM10,2017-01-18 16:00:00,1
qianmen_aq,PM10,2017-01-18 19:00:00,2
qianmen_aq,PM10,2017-01-19 05:00:00,2
qianmen_aq,PM10,2017-01-19 15:00:00,4
qianmen_aq,PM10,2017-01-19 20:00:00,2
qianmen_aq,PM10,2017-01-20 00:00:00,1
qianmen_aq,PM10,2017-01-20 05:00:00,2
qianmen_aq,PM10,2017-01-20 08:00:00,1
qianmen_aq,PM10,2017-01-20 17:00:00,3
qianmen_aq,PM10,2017-01-20 21:00:00,1
qianmen_aq,PM10,2017-01-21 18:00:00,3
qianmen_aq,PM10,2017-01-21 23:00:00,1
qianmen_aq,PM10,2017-01-22 01:00:00,1
qianmen_aq,PM10,2017-01-22 03:00:00,3
qianmen_aq,PM10,2017-01-22 14:00:00,8
qianmen_aq,PM10,2017-01-23 03:00:00,2
qianmen_aq,PM10,2017-01-23 06:00:00,2
qianmen_aq,PM10,2017-01-23 15:00:00,4
qianmen_aq,PM10,2017-01-23 20:00:00,5
qianmen_aq,PM10,2017-01-24 02:00:00,52
qianmen_aq,PM10,2017-01-26 08:00:00,16
qianmen_aq,PM10,2017-01-27 01:00:00,2
qianmen_aq,PM10,2017-01-27 05:00:00,2
qianmen_aq,PM10,2017-01-28 04:00:00,1
qianmen_aq,PM10,2017-01-28 09:00:00,1
qianmen_aq,PM10,2017-01-28 11:00:00,1
qianmen_aq,PM10,2017-01-28 14:00:00,1
qianmen_aq,PM10,2017-01-28 17:00:00,3
qianmen_aq,PM10,2017-01-29 12:00:00,2
qianmen_aq,PM10,2017-01-29 15:00:00,2
qianmen_aq,PM10,2017-01-29 19:00:00,6
qianmen_aq,PM10,2017-01-30 02:00:00,7
qianmen_aq,PM10,2017-01-30 11:00:00,1
qianmen_aq,PM10,2017-01-30 14:00:00,21
qianmen_aq,PM10,2017-01-31 12:00:00,3
qianmen_aq,PM10,2017-02-01 00:00:00,1
qianmen_aq,PM10,2017-02-01 05:00:00,2
qianmen_aq,PM10,2017-02-01 20:00:00,4
qianmen_aq,PM10,2017-02-02 02:00:00,9
qianmen_aq,PM10,2017-02-02 12:00:00,1
qianmen_aq,PM10,2017-02-02 14:00:00,67
qianmen_aq,PM10,2017-02-05 10:00:00,9
qianmen_aq,PM10,2017-02-05 20:00:00,4
qianmen_aq,PM10,2017-02-06 02:00:00,7
qianmen_aq,PM10,2017-02-06 14:00:00,3
qianmen_aq,PM10,2017-02-06 20:00:00,7
qianmen_aq,PM10,2017-02-07 04:00:00,2
qianmen_aq,PM10,2017-02-07 08:00:00,1
qianmen_aq,PM10,2017-02-07 10:00:00,3
qianmen_aq,PM10,2017-02-07 14:00:00,10
qianmen_aq,PM10,2017-02-08 02:00:00,1
qianmen_aq,PM10,2017-02-08 05:00:00,1
qianmen_aq,PM10,2017-02-08 10:00:00,1
qianmen_aq,PM10,2017-02-08 15:00:00,10
qianmen_aq,PM10,2017-02-09 03:00:00,1
qianmen_aq,PM10,2017-02-09 05:00:00,2
qianmen_aq,PM10,2017-02-10 04:00:00,2
qianmen_aq,PM10,2017-02-10 12:00:00,2
qianmen_aq,PM10,2017-02-10 19:00:00,1
qianmen_aq,PM10,2017-02-11 04:00:00,2
qianmen_aq,PM10,2017-02-11 13:00:00,1
qianmen_aq,PM10,2017-02-11 21:00:00,1
qianmen_aq,PM10,2017-02-12 05:00:00,1
qianmen_aq,PM10,2017-02-12 07:00:00,2
qianmen_aq,PM10,2017-02-12 21:00:00,3
qianmen_aq,PM10,2017-02-13 01:00:00,1
qianmen_aq,PM10,2017-02-13 04:00:00,4
qianmen_aq,PM10,2017-02-13 15:00:00,61
qianmen_aq,PM10,2017-02-16 05:00:00,8
qianmen_aq,PM10,2017-02-16 16:00:00,8
qianmen_aq,PM10,2017-02-17 01:00:00,1
qianmen_aq,PM10,2017-02-17 03:00:00,4
qianmen_aq,PM10,2017-02-17 19:00:00,2
qianmen_aq,PM10,2017-02-18 17:00:00,14
qianmen_aq,PM10,2017-02-19 16:00:00,1
qianmen_aq,PM10,2017-02-19 18:00:00,2
qianmen_aq,PM10,2017-02-19 21:00:00,1
qianmen_aq,PM10,2017-02-20 05:00:00,4
qianmen_aq,PM10,2017-02-20 10:00:00,1
qianmen_aq,PM10,2017-02-20 16:00:00,1
qianmen_aq,PM10,2017-02-20 20:00:00,6
qianmen_aq,PM10,2017-02-21 03:00:00,1
qianmen_aq,PM10,2017-02-21 05:00:00,6
qianmen_aq,PM10,2017-02-21 12:00:00,24
qianmen_aq,PM10,2017-02-22 13:00:00,3
qianmen_aq,PM10,2017-02-22 18:00:00,5
qianmen_aq,PM10,2017-02-23 04:00:00,2
qianmen_aq,PM10,2017-02-23 21:00:00,1
qianmen_aq,PM10,2017-02-24 00:00:00,1
qianmen_aq,PM10,2017-02-24 02:00:00,3
qianmen_aq,PM10,2017-02-24 06:00:00,1
qianmen_aq,PM10,2017-02-24 12:00:00,1
qianmen_aq,PM10,2017-02-24 17:00:00,1
qianmen_aq,PM10,2017-02-24 21:00:00,1
qianmen_aq,PM10,2017-02-25 06:00:00,2
qianmen_aq,PM10,2017-02-25 22:00:00,1
qianmen_aq,PM10,2017-02-26 04:00:00,4
qianmen_aq,PM10,2017-02-26 11:00:00,1
qianmen_aq,PM10,2017-02-27 06:00:00,4
qianmen_aq,PM10,2017-02-27 17:00:00,4
qianmen_aq,PM10,2017-02-28 03:00:00,2
qianmen_aq,PM10,2017-02-28 06:00:00,1
qianmen_aq,PM10,2017-02-28 21:00:00,1
qianmen_aq,PM10,2017-02-28 23:00:00,1
qianmen_aq,PM10,2017-03-01 07:00:00,1
qianmen_aq,PM10,2017-03-01 21:00:00,1
qianmen_aq,PM10,2017-03-03 07:00:00,1
qianmen_aq,PM10,2017-03-03 15:00:00,5
qianmen_aq,PM10,2017-03-04 01:00:00,1
qianmen_aq,PM10,2017-03-04 06:00:00,6
qianmen_aq,PM10,2017-03-04 14:00:00,9
qianmen_aq,PM10,2017-03-05 03:00:00,2
qianmen_aq,PM10,2017-03-05 13:00:00,1
qianmen_aq,PM10,2017-03-05 16:00:00,1
qianmen_aq,PM10,2017-03-06 06:00:00,1
qianmen_aq,PM10,2017-03-06 09:00:00,1
qianmen_aq,PM10,2017-03-07 01:00:00,1
qianmen_aq,PM10,2017-03-07 03:00:00,1
qianmen_aq,PM10,2017-03-07 05:00:00,2
qianmen_aq,PM10,2017-03-08 20:00:00,1
qianmen_aq,PM10,2017-03-09 02:00:00,1
qianmen_aq,PM10,2017-03-09 04:00:00,2
qianmen_aq,PM10,2017-03-09 07:00:00,3
qianmen_aq,PM10,2017-03-09 11:00:00,1
qianmen_aq,PM10,2017-03-09 14:00:00,1
qianmen_aq,PM10,2017-03-09 16:00:00,1
qianmen_aq,PM10,2017-03-09 20:00:00,1
qianmen_aq,PM10,2017-03-09 22:00:00,2
qianmen_aq,PM10,2017-03-10 03:00:00,1
qianmen_aq,PM10,2017-03-10 05:00:00,1
qianmen_aq,PM10,2017-03-10 09:00:00,1
qianmen_aq,PM10,2017-03-10 11:00:00,2
qianmen_aq,PM10,2017-03-10 17:00:00,1
qianmen_aq,PM10,2017-03-10 19:00:00,5
qianmen_aq,PM10,2017-03-11 01:00:00,4
qianmen_aq,PM10,2017-03-11 06:00:00,6
qianmen_aq,PM10,2017-03-11 15:00:00,5
qianmen_aq,PM10,2017-03-11 21:00:00,3
qianmen_aq,PM10,2017-03-12 02:00:00,1
qianmen_aq,PM10,2017-03-12 05:00:00,2
qianmen_aq,PM10,2017-03-12 08:00:00,5
qianmen_aq,PM10,2017-03-12 14:00:00,6
qianmen_aq,PM10,2017-03-12 21:00:00,2
qianmen_aq,PM10,2017-03-13 01:00:00,1
qianmen_aq,PM10,2017-03-13 03:00:00,3
qianmen_aq,PM10,2017-03-13 08:00:00,16
qianmen_aq,PM10,2017-03-14 01:00:00,1
qianmen_aq,PM10,2017-03-14 03:00:00,9
qianmen_aq,PM10,2017-03-14 13:00:00,3
qianmen_aq,PM10,2017-03-14 18:00:00,3
qianmen_aq,PM10,2017-03-15 02:00:00,3
qianmen_aq,PM10,2017-03-15 06:00:00,4
qianmen_aq,PM10,2017-03-15 21:00:00,4
qianmen_aq,PM10,2017-03-16 02:00:00,1
qianmen_aq,PM10,2017-03-16 04:00:00,7
qianmen_aq,PM10,2017-03-17 07:00:00,3
qianmen_aq,PM10,2017-03-17 13:00:00,1
qianmen_aq,PM10,2017-03-17 18:00:00,1
qianmen_aq,PM10,2017-03-17 20:00:00,5
qianmen_aq,PM10,2017-03-18 02:00:00,10
qianmen_aq,PM10,2017-03-18 14:00:00,21
qianmen_aq,PM10,2017-03-19 12:00:00,16
qianmen_aq,PM10,2017-03-20 05:00:00,1
qianmen_aq,PM10,2017-03-20 07:00:00,26
qianmen_aq,PM10,2017-03-22 06:00:00,8
qianmen_aq,PM10,2017-03-22 17:00:00,60
qianmen_aq,PM10,2017-03-25 07:00:00,4
qianmen_aq,PM10,2017-03-25 15:00:00,1
qianmen_aq,PM10,2017-03-25 17:00:00,5
qianmen_aq,PM10,2017-03-25 23:00:00,2
qianmen_aq,PM10,2017-03-26 06:00:00,2
qianmen_aq,PM10,2017-03-26 17:00:00,1
qianmen_aq,PM10,2017-03-26 20:00:00,2
qianmen_aq,PM10,2017-03-27 00:00:00,1
qianmen_aq,PM10,2017-03-27 03:00:00,5
qianmen_aq,PM10,2017-03-28 04:00:00,3
qianmen_aq,PM10,2017-03-28 14:00:00,1
qianmen_aq,PM10,2017-03-28 16:00:00,3
qianmen_aq,PM10,2017-03-28 20:00:00,4
qianmen_aq,PM10,2017-03-29 02:00:00,2
qianmen_aq,PM10,2017-03-29 05:00:00,3
qianmen_aq,PM10,2017-03-29 09:00:00,1
qianmen_aq,PM10,2017-03-30 20:00:00,3
qianmen_aq,PM10,2017-03-31 03:00:00,3
qianmen_aq,PM10,2017-04-01 18:00:00,1
qianmen_aq,PM10,2017-04-02 04:00:00,1
qianmen_aq,PM10,2017-04-02 06:00:00,1
qianmen_aq,PM10,2017-04-03 03:00:00,5
qianmen_aq,PM10,2017-04-03 09:00:00,1
qianmen_aq,PM10,2017-04-03 19:00:00,3
qianmen_aq,PM10,2017-04-04 01:00:00,9
qianmen_aq,PM10,2017-04-04 11:00:00,2
qianmen_aq,PM10,2017-04-04 14:00:00,9
qianmen_aq,PM10,2017-04-05 00:00:00,1
qianmen_aq,PM10,2017-04-05 02:00:00,5
qianmen_aq,PM10,2017-04-05 09:00:00,1
qianmen_aq,PM10,2017-04-05 12:00:00,22
qianmen_aq,PM10,2017-04-06 11:00:00,1
qianmen_aq,PM10,2017-04-06 17:00:00,4
qianmen_aq,PM10,2017-04-07 04:00:00,1
qianmen_aq,PM10,2017-04-08 14:00:00,4
qianmen_aq,PM10,2017-04-09 00:00:00,2
qianmen_aq,PM10,2017-04-09 03:00:00,1
qianmen_aq,PM10,2017-04-09 05:00:00,1
qianmen_aq,PM10,2017-04-09 11:00:00,1
qianmen_aq,PM10,2017-04-09 17:00:00,2
qianmen_aq,PM10,2017-04-10 06:00:00,2
qianmen_aq,PM10,2017-04-10 22:00:00,1
qianmen_aq,PM10,2017-04-12 06:00:00,1
qianmen_aq,PM10,2017-04-13 10:00:00,2
qianmen_aq,PM10,2017-04-14 04:00:00,1
qianmen_aq,PM10,2017-04-14 08:00:00,1
qianmen_aq,PM10,2017-04-15 02:00:00,3
qianmen_aq,PM10,2017-04-15 09:00:00,4
qianmen_aq,PM10,2017-04-15 14:00:00,1
qianmen_aq,PM10,2017-04-16 06:00:00,1
qianmen_aq,PM10,2017-04-16 10:00:00,1
qianmen_aq,PM10,2017-04-17 07:00:00,1
qianmen_aq,PM10,2017-04-17 10:00:00,1
qianmen_aq,PM10,2017-04-17 14:00:00,1
qianmen_aq,PM10,2017-04-18 02:00:00,2
qianmen_aq,PM10,2017-04-18 05:00:00,1
qianmen_aq,PM10,2017-04-18 07:00:00,2
qianmen_aq,PM10,2017-04-18 10:00:00,1
qianmen_aq,PM10,2017-04-19 07:00:00,1
qianmen_aq,PM10,2017-04-19 09:00:00,2
qianmen_aq,PM10,2017-04-19 15:00:00,2
qianmen_aq,PM10,2017-04-19 19:00:00,2
qianmen_aq,PM10,2017-04-19 23:00:00,3
qianmen_aq,PM10,2017-04-20 03:00:00,1
qianmen_aq,PM10,2017-04-20 05:00:00,2
qianmen_aq,PM10,2017-04-20 08:00:00,3
qianmen_aq,PM10,2017-04-20 15:00:00,3
qianmen_aq,PM10,2017-04-20 19:00:00,4
qianmen_aq,PM10,2017-04-21 00:00:00,1
qianmen_aq,PM10,2017-04-21 02:00:00,4
qianmen_aq,PM10,2017-04-21 07:00:00,2
qianmen_aq,PM10,2017-04-21 11:00:00,3
qianmen_aq,PM10,2017-04-21 16:00:00,2
qianmen_aq,PM10,2017-04-21 19:00:00,2
qianmen_aq,PM10,2017-04-21 23:00:00,3
qianmen_aq,PM10,2017-04-22 03:00:00,4
qianmen_aq,PM10,2017-04-22 08:00:00,1
qianmen_aq,PM10,2017-04-22 11:00:00,4
qianmen_aq,PM10,2017-04-22 20:00:00,2
qianmen_aq,PM10,2017-04-23 00:00:00,1
qianmen_aq,PM10,2017-04-23 02:00:00,3
qianmen_aq,PM10,2017-04-23 07:00:00,18
qianmen_aq,PM10,2017-04-24 07:00:00,2
qianmen_aq,PM10,2017-04-24 11:00:00,1
qianmen_aq,PM10,2017-04-25 00:00:00,1
qianmen_aq,PM10,2017-04-25 07:00:00,2
qianmen_aq,PM10,2017-04-25 10:00:00,2
qianmen_aq,PM10,2017-04-25 13:00:00,1
qianmen_aq,PM10,2017-04-25 22:00:00,2
qianmen_aq,PM10,2017-04-26 01:00:00,1
qianmen_aq,PM10,2017-04-26 03:00:00,1
qianmen_aq,PM10,2017-04-26 06:00:00,1
qianmen_aq,PM10,2017-04-26 08:00:00,1
qianmen_aq,PM10,2017-04-26 23:00:00,1
qianmen_aq,PM10,2017-04-27 01:00:00,1
qianmen_aq,PM10,2017-04-27 05:00:00,1
qianmen_aq,PM10,2017-04-27 07:00:00,4
qianmen_aq,PM10,2017-04-29 19:00:00,1
qianmen_aq,PM10,2017-04-30 10:00:00,1
qianmen_aq,PM10,2017-05-02 16:00:00,1
qianmen_aq,PM10,2017-05-03 06:00:00,1
qianmen_aq,PM10,2017-05-03 14:00:00,2
qianmen_aq,PM10,2017-05-05 07:00:00,3
qianmen_aq,PM10,2017-05-05 18:00:00,4
qianmen_aq,PM10,2017-05-06 00:00:00,1
qianmen_aq,PM10,2017-05-06 08:00:00,1
qianmen_aq,PM10,2017-05-06 19:00:00,2
qianmen_aq,PM10,2017-05-07 00:00:00,4
qianmen_aq,PM10,2017-05-07 05:00:00,1
qianmen_aq,PM10,2017-05-07 20:00:00,1
qianmen_aq,PM10,2017-05-08 00:00:00,1
qianmen_aq,PM10,2017-05-08 02:00:00,1
qianmen_aq,PM10,2017-05-08 04:00:00,7
qianmen_aq,PM10,2017-05-08 19:00:00,1
qianmen_aq,PM10,2017-05-08 21:00:00,2
qianmen_aq,PM10,2017-05-10 03:00:00,4
qianmen_aq,PM10,2017-05-10 14:00:00,1
qianmen_aq,PM10,2017-05-10 23:00:00,1
qianmen_aq,PM10,2017-05-11 01:00:00,1
qianmen_aq,PM10,2017-05-13 15:00:00,1
qianmen_aq,PM10,2017-05-14 05:00:00,2
qianmen_aq,PM10,2017-05-14 08:00:00,1
qianmen_aq,PM10,2017-05-14 14:00:00,1
qianmen_aq,PM10,2017-05-14 16:00:00,1
qianmen_aq,PM10,2017-05-14 20:00:00,2
qianmen_aq,PM10,2017-05-15 11:00:00,1
qianmen_aq,PM10,2017-05-15 15:00:00,1
qianmen_aq,PM10,2017-05-18 06:00:00,2
qianmen_aq,PM10,2017-05-18 09:00:00,246
qianmen_aq,PM10,2017-05-29 13:00:00,1
qianmen_aq,PM10,2017-05-29 16:00:00,37
qianmen_aq,PM10,2017-05-31 15:00:00,9
qianmen_aq,PM10,2017-06-01 02:00:00,1
qianmen_aq,PM10,2017-06-01 05:00:00,1
qianmen_aq,PM10,2017-06-01 15:00:00,8
qianmen_aq,PM10,2017-06-02 01:00:00,1
qianmen_aq,PM10,2017-06-02 06:00:00,1
qianmen_aq,PM10,2017-06-02 16:00:00,9
qianmen_aq,PM10,2017-06-03 02:00:00,1
qianmen_aq,PM10,2017-06-03 05:00:00,1
qianmen_aq,PM10,2017-06-03 10:00:00,1
qianmen_aq,PM10,2017-06-03 12:00:00,1
qianmen_aq,PM10,2017-06-03 15:00:00,8
qianmen_aq,PM10,2017-06-04 08:00:00,1
qianmen_aq,PM10,2017-06-04 11:00:00,2
qianmen_aq,PM10,2017-06-04 16:00:00,7
qianmen_aq,PM10,2017-06-05 10:00:00,5
qianmen_aq,PM10,2017-06-05 19:00:00,15
qianmen_aq,PM10,2017-06-06 14:00:00,8
qianmen_aq,PM10,2017-06-06 23:00:00,7
qianmen_aq,PM10,2017-06-07 19:00:00,1
qianmen_aq,PM10,2017-06-08 06:00:00,4
qianmen_aq,PM10,2017-06-09 07:00:00,1
qianmen_aq,PM10,2017-06-09 15:00:00,1
qianmen_aq,PM10,2017-06-11 14:00:00,1
qianmen_aq,PM10,2017-06-12 21:00:00,1
qianmen_aq,PM10,2017-06-13 04:00:00,5
qianmen_aq,PM10,2017-06-13 21:00:00,2
qianmen_aq,PM10,2017-06-14 00:00:00,1
qianmen_aq,PM10,2017-06-14 06:00:00,3
qianmen_aq,PM10,2017-06-14 13:00:00,1
qianmen_aq,PM10,2017-06-15 17:00:00,3
qianmen_aq,PM10,2017-06-16 04:00:00,2
qianmen_aq,PM10,2017-06-16 17:00:00,4
qianmen_aq,PM10,2017-06-18 09:00:00,12
qianmen_aq,PM10,2017-06-18 22:00:00,2
qianmen_aq,PM10,2017-06-19 01:00:00,1
qianmen_aq,PM10,2017-06-19 03:00:00,4
qianmen_aq,PM10,2017-06-19 09:00:00,1
qianmen_aq,PM10,2017-06-19 17:00:00,2
qianmen_aq,PM10,2017-06-19 22:00:00,2
qianmen_aq,PM10,2017-06-20 17:00:00,2
qianmen_aq,PM10,2017-06-20 21:00:00,1
qianmen_aq,PM10,2017-06-21 02:00:00,1
qianmen_aq,PM10,2017-06-21 14:00:00,8
qianmen_aq,PM10,2017-06-21 23:00:00,3
qianmen_aq,PM10,2017-06-22 04:00:00,4
qianmen_aq,PM10,2017-06-22 09:00:00,6
qianmen_aq,PM10,2017-06-22 16:00:00,9
qianmen_aq,PM10,2017-06-23 02:00:00,2
qianmen_aq,PM10,2017-06-23 05:00:00,8
qianmen_aq,PM10,2017-06-23 14:00:00,9
qianmen_aq,PM10,2017-06-24 00:00:00,5
qianmen_aq,PM10,2017-06-24 06:00:00,3
qianmen_aq,PM10,2017-06-24 10:00:00,1
qianmen_aq,PM10,2017-06-24 13:00:00,11
qianmen_aq,PM10,2017-06-25 02:00:00,5
qianmen_aq,PM10,2017-06-25 11:00:00,1
qianmen_aq,PM10,2017-06-25 19:00:00,1
qianmen_aq,PM10,2017-06-25 21:00:00,4
qianmen_aq,PM10,2017-06-26 03:00:00,4
qianmen_aq,PM10,2017-06-26 08:00:00,1
qianmen_aq,PM10,2017-06-26 10:00:00,1
qianmen_aq,PM10,2017-06-26 16:00:00,1
qianmen_aq,PM10,2017-06-26 18:00:00,13
qianmen_aq,PM10,2017-06-27 08:00:00,4
qianmen_aq,PM10,2017-06-27 13:00:00,7
qianmen_aq,PM10,2017-06-27 21:00:00,1
qianmen_aq,PM10,2017-06-28 00:00:00,5
qianmen_aq,PM10,2017-06-28 06:00:00,1
qianmen_aq,PM10,2017-06-28 18:00:00,2
qianmen_aq,PM10,2017-06-28 21:00:00,1
qianmen_aq,PM10,2017-06-28 23:00:00,1
qianmen_aq,PM10,2017-06-29 01:00:00,1
qianmen_aq,PM10,2017-06-29 03:00:00,2
qianmen_aq,PM10,2017-06-29 06:00:00,2
qianmen_aq,PM10,2017-06-29 09:00:00,1
qianmen_aq,PM10,2017-06-29 14:00:00,1
qianmen_aq,PM10,2017-06-30 00:00:00,1
qianmen_aq,PM10,2017-06-30 07:00:00,1
qianmen_aq,PM10,2017-06-30 09:00:00,1
qianmen_aq,PM10,2017-07-01 07:00:00,1
qianmen_aq,PM10,2017-07-01 09:00:00,1
qianmen_aq,PM10,2017-07-01 11:00:00,1
qianmen_aq,PM10,2017-07-01 16:00:00,168
qianmen_aq,PM10,2017-07-08 18:00:00,1
qianmen_aq,PM10,2017-07-08 20:00:00,1
qianmen_aq,PM10,2017-07-08 22:00:00,2
qianmen_aq,PM10,2017-07-09 01:00:00,17
qianmen_aq,PM10,2017-07-10 01:00:00,2
qianmen_aq,PM10,2017-07-10 04:00:00,4
qianmen_aq,PM10,2017-07-10 09:00:00,1
qianmen_aq,PM10,2017-07-10 20:00:00,3
qianmen_aq,PM10,2017-07-11 10:00:00,2
qianmen_aq,PM10,2017-07-12 11:00:00,2
qianmen_aq,PM10,2017-07-12 14:00:00,1
qianmen_aq,PM10,2017-07-12 17:00:00,2
qianmen_aq,PM10,2017-07-12 21:00:00,1
qianmen_aq,PM10,2017-07-13 06:00:00,1
qianmen_aq,PM10,2017-07-13 09:00:00,1
qianmen_aq,PM10,2017-07-13 14:00:00,5
qianmen_aq,PM10,2017-07-13 20:00:00,1
