,time,time_dt,year,month,day,weekday,hour
6968,2017-10-18 22:00:00,2017-10-18 22:00:00,2017,10,18,2,22
6969,2017-10-18 23:00:00,2017-10-18 23:00:00,2017,10,18,2,23
6970,2017-10-19 00:00:00,2017-10-19 00:00:00,2017,10,19,3,0
6971,2017-10-19 01:00:00,2017-10-19 01:00:00,2017,10,19,3,1
6972,2017-10-19 02:00:00,2017-10-19 02:00:00,2017,10,19,3,2
6973,2017-10-19 03:00:00,2017-10-19 03:00:00,2017,10,19,3,3
6974,2017-10-19 04:00:00,2017-10-19 04:00:00,2017,10,19,3,4
6975,2017-10-19 05:00:00,2017-10-19 05:00:00,2017,10,19,3,5
6976,2017-10-19 06:00:00,2017-10-19 06:00:00,2017,10,19,3,6
6977,2017-10-19 07:00:00,2017-10-19 07:00:00,2017,10,19,3,7
6978,2017-10-19 08:00:00,2017-10-19 08:00:00,2017,10,19,3,8
6979,2017-10-19 09:00:00,2017-10-19 09:00:00,2017,10,19,3,9
6980,2017-10-19 10:00:00,2017-10-19 10:00:00,2017,10,19,3,10
6981,2017-10-19 11:00:00,2017-10-19 11:00:00,2017,10,19,3,11
6982,2017-10-19 12:00:00,2017-10-19 12:00:00,2017,10,19,3,12
6983,2017-10-19 13:00:00,2017-10-19 13:00:00,2017,10,19,3,13
6984,2017-10-19 14:00:00,2017-10-19 14:00:00,2017,10,19,3,14
6985,2017-10-19 15:00:00,2017-10-19 15:00:00,2017,10,19,3,15
6986,2017-10-19 16:00:00,2017-10-19 16:00:00,2017,10,19,3,16
6987,2017-10-19 17:00:00,2017-10-19 17:00:00,2017,10,19,3,17
6988,2017-10-19 18:00:00,2017-10-19 18:00:00,2017,10,19,3,18
6989,2017-10-19 19:00:00,2017-10-19 19:00:00,2017,10,19,3,19
6990,2017-10-19 20:00:00,2017-10-19 20:00:00,2017,10,19,3,20
6991,2017-10-19 21:00:00,2017-10-19 21:00:00,2017,10,19,3,21
6992,2017-10-19 22:00:00,2017-10-19 22:00:00,2017,10,19,3,22
6993,2017-10-19 23:00:00,2017-10-19 23:00:00,2017,10,19,3,23
6994,2017-10-20 00:00:00,2017-10-20 00:00:00,2017,10,20,4,0
6995,2017-10-20 01:00:00,2017-10-20 01:00:00,2017,10,20,4,1
6996,2017-10-20 02:00:00,2017-10-20 02:00:00,2017,10,20,4,2
6997,2017-10-20 03:00:00,2017-10-20 03:00:00,2017,10,20,4,3
6998,2017-10-20 04:00:00,2017-10-20 04:00:00,2017,10,20,4,4
6999,2017-10-20 05:00:00,2017-10-20 05:00:00,2017,10,20,4,5
7000,2017-10-20 06:00:00,2017-10-20 06:00:00,2017,10,20,4,6
7001,2017-10-20 07:00:00,2017-10-20 07:00:00,2017,10,20,4,7
7002,2017-10-20 08:00:00,2017-10-20 08:00:00,2017,10,20,4,8
7003,2017-10-20 09:00:00,2017-10-20 09:00:00,2017,10,20,4,9
7004,2017-10-20 10:00:00,2017-10-20 10:00:00,2017,10,20,4,10
7005,2017-10-20 11:00:00,2017-10-20 11:00:00,2017,10,20,4,11
7006,2017-10-20 12:00:00,2017-10-20 12:00:00,2017,10,20,4,12
7007,2017-10-20 13:00:00,2017-10-20 13:00:00,2017,10,20,4,13
7008,2017-10-20 14:00:00,2017-10-20 14:00:00,2017,10,20,4,14
7009,2017-10-20 15:00:00,2017-10-20 15:00:00,2017,10,20,4,15
7010,2017-10-20 16:00:00,2017-10-20 16:00:00,2017,10,20,4,16
7011,2017-10-20 17:00:00,2017-10-20 17:00:00,2017,10,20,4,17
7012,2017-10-20 18:00:00,2017-10-20 18:00:00,2017,10,20,4,18
7013,2017-10-20 19:00:00,2017-10-20 19:00:00,2017,10,20,4,19
7014,2017-10-20 20:00:00,2017-10-20 20:00:00,2017,10,20,4,20
7015,2017-10-20 21:00:00,2017-10-20 21:00:00,2017,10,20,4,21
7016,2017-10-20 22:00:00,2017-10-20 22:00:00,2017,10,20,4,22
7017,2017-10-20 23:00:00,2017-10-20 23:00:00,2017,10,20,4,23
7018,2017-10-21 00:00:00,2017-10-21 00:00:00,2017,10,21,5,0
7019,2017-10-21 01:00:00,2017-10-21 01:00:00,2017,10,21,5,1
7020,2017-10-21 02:00:00,2017-10-21 02:00:00,2017,10,21,5,2
7021,2017-10-21 03:00:00,2017-10-21 03:00:00,2017,10,21,5,3
7022,2017-10-21 04:00:00,2017-10-21 04:00:00,2017,10,21,5,4
7023,2017-10-21 05:00:00,2017-10-21 05:00:00,2017,10,21,5,5
7024,2017-10-21 06:00:00,2017-10-21 06:00:00,2017,10,21,5,6
7025,2017-10-21 07:00:00,2017-10-21 07:00:00,2017,10,21,5,7
7026,2017-10-21 08:00:00,2017-10-21 08:00:00,2017,10,21,5,8
7027,2017-10-21 09:00:00,2017-10-21 09:00:00,2017,10,21,5,9
7028,2017-10-21 10:00:00,2017-10-21 10:00:00,2017,10,21,5,10
7029,2017-10-21 11:00:00,2017-10-21 11:00:00,2017,10,21,5,11
7030,2017-10-21 12:00:00,2017-10-21 12:00:00,2017,10,21,5,12
7031,2017-10-21 13:00:00,2017-10-21 13:00:00,2017,10,21,5,13
7032,2017-10-21 14:00:00,2017-10-21 14:00:00,2017,10,21,5,14
7033,2017-10-21 15:00:00,2017-10-21 15:00:00,2017,10,21,5,15
7034,2017-10-21 16:00:00,2017-10-21 16:00:00,2017,10,21,5,16
7035,2017-10-21 17:00:00,2017-10-21 17:00:00,2017,10,21,5,17
7036,2017-10-21 18:00:00,2017-10-21 18:00:00,2017,10,21,5,18
7037,2017-10-21 19:00:00,2017-10-21 19:00:00,2017,10,21,5,19
7038,2017-10-21 20:00:00,2017-10-21 20:00:00,2017,10,21,5,20
7039,2017-10-21 21:00:00,2017-10-21 21:00:00,2017,10,21,5,21
7040,2017-10-21 22:00:00,2017-10-21 22:00:00,2017,10,21,5,22
7041,2017-10-21 23:00:00,2017-10-21 23:00:00,2017,10,21,5,23
7042,2017-10-22 00:00:00,2017-10-22 00:00:00,2017,10,22,6,0
7043,2017-10-22 01:00:00,2017-10-22 01:00:00,2017,10,22,6,1
7044,2017-10-22 02:00:00,2017-10-22 02:00:00,2017,10,22,6,2
7045,2017-10-22 03:00:00,2017-10-22 03:00:00,2017,10,22,6,3
7046,2017-10-22 04:00:00,2017-10-22 04:00:00,2017,10,22,6,4
7047,2017-10-22 05:00:00,2017-10-22 05:00:00,2017,10,22,6,5
7048,2017-10-22 06:00:00,2017-10-22 06:00:00,2017,10,22,6,6
7049,2017-10-22 07:00:00,2017-10-22 07:00:00,2017,10,22,6,7
7050,2017-10-22 08:00:00,2017-10-22 08:00:00,2017,10,22,6,8
7051,2017-10-22 09:00:00,2017-10-22 09:00:00,2017,10,22,6,9
7052,2017-10-22 10:00:00,2017-10-22 10:00:00,2017,10,22,6,10
7053,2017-10-22 11:00:00,2017-10-22 11:00:00,2017,10,22,6,11
7054,2017-10-22 12:00:00,2017-10-22 12:00:00,2017,10,22,6,12
7055,2017-10-22 13:00:00,2017-10-22 13:00:00,2017,10,22,6,13
7056,2017-10-22 14:00:00,2017-10-22 14:00:00,2017,10,22,6,14
7057,2017-10-22 15:00:00,2017-10-22 15:00:00,2017,10,22,6,15
7058,2017-10-22 16:00:00,2017-10-22 16:00:00,2017,10,22,6,16
7059,2017-10-22 17:00:00,2017-10-22 17:00:00,2017,10,22,6,17
7060,2017-10-22 18:00:00,2017-10-22 18:00:00,2017,10,22,6,18
7061,2017-10-22 19:00:00,2017-10-22 19:00:00,2017,10,22,6,19
7062,2017-10-22 20:00:00,2017-10-22 20:00:00,2017,10,22,6,20
7063,2017-10-22 21:00:00,2017-10-22 21:00:00,2017,10,22,6,21
7064,2017-10-22 22:00:00,2017-10-22 22:00:00,2017,10,22,6,22
7065,2017-10-22 23:00:00,2017-10-22 23:00:00,2017,10,22,6,23
7066,2017-10-23 00:00:00,2017-10-23 00:00:00,2017,10,23,0,0
7067,2017-10-23 01:00:00,2017-10-23 01:00:00,2017,10,23,0,1
7068,2017-10-23 02:00:00,2017-10-23 02:00:00,2017,10,23,0,2
7069,2017-10-23 03:00:00,2017-10-23 03:00:00,2017,10,23,0,3
7070,2017-10-23 04:00:00,2017-10-23 04:00:00,2017,10,23,0,4
7071,2017-10-23 05:00:00,2017-10-23 05:00:00,2017,10,23,0,5
7072,2017-10-23 06:00:00,2017-10-23 06:00:00,2017,10,23,0,6
7073,2017-10-23 07:00:00,2017-10-23 07:00:00,2017,10,23,0,7
7074,2017-10-23 08:00:00,2017-10-23 08:00:00,2017,10,23,0,8
7075,2017-10-23 09:00:00,2017-10-23 09:00:00,2017,10,23,0,9
7076,2017-10-23 10:00:00,2017-10-23 10:00:00,2017,10,23,0,10
7077,2017-10-23 11:00:00,2017-10-23 11:00:00,2017,10,23,0,11
7078,2017-10-23 12:00:00,2017-10-23 12:00:00,2017,10,23,0,12
7079,2017-10-23 13:00:00,2017-10-23 13:00:00,2017,10,23,0,13
7080,2017-10-23 14:00:00,2017-10-23 14:00:00,2017,10,23,0,14
7081,2017-10-23 15:00:00,2017-10-23 15:00:00,2017,10,23,0,15
7082,2017-10-23 16:00:00,2017-10-23 16:00:00,2017,10,23,0,16
7083,2017-10-23 17:00:00,2017-10-23 17:00:00,2017,10,23,0,17
7084,2017-10-23 18:00:00,2017-10-23 18:00:00,2017,10,23,0,18
7085,2017-10-23 19:00:00,2017-10-23 19:00:00,2017,10,23,0,19
7086,2017-10-23 20:00:00,2017-10-23 20:00:00,2017,10,23,0,20
7087,2017-10-23 21:00:00,2017-10-23 21:00:00,2017,10,23,0,21
7088,2017-10-23 22:00:00,2017-10-23 22:00:00,2017,10,23,0,22
7089,2017-10-23 23:00:00,2017-10-23 23:00:00,2017,10,23,0,23
7090,2017-10-24 00:00:00,2017-10-24 00:00:00,2017,10,24,1,0
7091,2017-10-24 01:00:00,2017-10-24 01:00:00,2017,10,24,1,1
7092,2017-10-24 02:00:00,2017-10-24 02:00:00,2017,10,24,1,2
7093,2017-10-24 03:00:00,2017-10-24 03:00:00,2017,10,24,1,3
7094,2017-10-24 04:00:00,2017-10-24 04:00:00,2017,10,24,1,4
7095,2017-10-24 05:00:00,2017-10-24 05:00:00,2017,10,24,1,5
7096,2017-10-24 06:00:00,2017-10-24 06:00:00,2017,10,24,1,6
7097,2017-10-24 07:00:00,2017-10-24 07:00:00,2017,10,24,1,7
7098,2017-10-24 08:00:00,2017-10-24 08:00:00,2017,10,24,1,8
7099,2017-10-24 09:00:00,2017-10-24 09:00:00,2017,10,24,1,9
7100,2017-10-24 10:00:00,2017-10-24 10:00:00,2017,10,24,1,10
7101,2017-10-24 11:00:00,2017-10-24 11:00:00,2017,10,24,1,11
7102,2017-10-24 12:00:00,2017-10-24 12:00:00,2017,10,24,1,12
7103,2017-10-24 13:00:00,2017-10-24 13:00:00,2017,10,24,1,13
7104,2017-10-24 14:00:00,2017-10-24 14:00:00,2017,10,24,1,14
7105,2017-10-24 15:00:00,2017-10-24 15:00:00,2017,10,24,1,15
7106,2017-10-24 16:00:00,2017-10-24 16:00:00,2017,10,24,1,16
7107,2017-10-24 17:00:00,2017-10-24 17:00:00,2017,10,24,1,17
7108,2017-10-24 18:00:00,2017-10-24 18:00:00,2017,10,24,1,18
7109,2017-10-24 19:00:00,2017-10-24 19:00:00,2017,10,24,1,19
7110,2017-10-24 20:00:00,2017-10-24 20:00:00,2017,10,24,1,20
7111,2017-10-24 21:00:00,2017-10-24 21:00:00,2017,10,24,1,21
7112,2017-10-24 22:00:00,2017-10-24 22:00:00,2017,10,24,1,22
7113,2017-10-24 23:00:00,2017-10-24 23:00:00,2017,10,24,1,23
7114,2017-10-25 00:00:00,2017-10-25 00:00:00,2017,10,25,2,0
7115,2017-10-25 01:00:00,2017-10-25 01:00:00,2017,10,25,2,1
7116,2017-10-25 02:00:00,2017-10-25 02:00:00,2017,10,25,2,2
7117,2017-10-25 03:00:00,2017-10-25 03:00:00,2017,10,25,2,3
7118,2017-10-25 04:00:00,2017-10-25 04:00:00,2017,10,25,2,4
7119,2017-10-25 05:00:00,2017-10-25 05:00:00,2017,10,25,2,5
7120,2017-10-25 06:00:00,2017-10-25 06:00:00,2017,10,25,2,6
7121,2017-10-25 07:00:00,2017-10-25 07:00:00,2017,10,25,2,7
7122,2017-10-25 08:00:00,2017-10-25 08:00:00,2017,10,25,2,8
7123,2017-10-25 09:00:00,2017-10-25 09:00:00,2017,10,25,2,9
7124,2017-10-25 10:00:00,2017-10-25 10:00:00,2017,10,25,2,10
7125,2017-10-25 11:00:00,2017-10-25 11:00:00,2017,10,25,2,11
7126,2017-10-25 12:00:00,2017-10-25 12:00:00,2017,10,25,2,12
7127,2017-10-25 13:00:00,2017-10-25 13:00:00,2017,10,25,2,13
7128,2017-10-25 14:00:00,2017-10-25 14:00:00,2017,10,25,2,14
7129,2017-10-25 15:00:00,2017-10-25 15:00:00,2017,10,25,2,15
7130,2017-10-25 16:00:00,2017-10-25 16:00:00,2017,10,25,2,16
7131,2017-10-25 17:00:00,2017-10-25 17:00:00,2017,10,25,2,17
7132,2017-10-25 18:00:00,2017-10-25 18:00:00,2017,10,25,2,18
7133,2017-10-25 19:00:00,2017-10-25 19:00:00,2017,10,25,2,19
7134,2017-10-25 20:00:00,2017-10-25 20:00:00,2017,10,25,2,20
7135,2017-10-25 21:00:00,2017-10-25 21:00:00,2017,10,25,2,21
7136,2017-10-25 22:00:00,2017-10-25 22:00:00,2017,10,25,2,22
7137,2017-10-25 23:00:00,2017-10-25 23:00:00,2017,10,25,2,23
7138,2017-10-26 00:00:00,2017-10-26 00:00:00,2017,10,26,3,0
7139,2017-10-26 01:00:00,2017-10-26 01:00:00,2017,10,26,3,1
7140,2017-10-26 02:00:00,2017-10-26 02:00:00,2017,10,26,3,2
7141,2017-10-26 03:00:00,2017-10-26 03:00:00,2017,10,26,3,3
7142,2017-10-26 04:00:00,2017-10-26 04:00:00,2017,10,26,3,4
7143,2017-10-26 05:00:00,2017-10-26 05:00:00,2017,10,26,3,5
7144,2017-10-26 06:00:00,2017-10-26 06:00:00,2017,10,26,3,6
7145,2017-10-26 07:00:00,2017-10-26 07:00:00,2017,10,26,3,7
7146,2017-10-26 08:00:00,2017-10-26 08:00:00,2017,10,26,3,8
7147,2017-10-26 09:00:00,2017-10-26 09:00:00,2017,10,26,3,9
7148,2017-10-26 10:00:00,2017-10-26 10:00:00,2017,10,26,3,10
7149,2017-10-26 11:00:00,2017-10-26 11:00:00,2017,10,26,3,11
7150,2017-10-26 12:00:00,2017-10-26 12:00:00,2017,10,26,3,12
7151,2017-10-26 13:00:00,2017-10-26 13:00:00,2017,10,26,3,13
7152,2017-10-26 14:00:00,2017-10-26 14:00:00,2017,10,26,3,14
7153,2017-10-26 15:00:00,2017-10-26 15:00:00,2017,10,26,3,15
7154,2017-10-26 16:00:00,2017-10-26 16:00:00,2017,10,26,3,16
7155,2017-10-26 17:00:00,2017-10-26 17:00:00,2017,10,26,3,17
7156,2017-10-26 18:00:00,2017-10-26 18:00:00,2017,10,26,3,18
7157,2017-10-26 19:00:00,2017-10-26 19:00:00,2017,10,26,3,19
7158,2017-10-26 20:00:00,2017-10-26 20:00:00,2017,10,26,3,20
7159,2017-10-26 21:00:00,2017-10-26 21:00:00,2017,10,26,3,21
7160,2017-10-26 22:00:00,2017-10-26 22:00:00,2017,10,26,3,22
7161,2017-10-26 23:00:00,2017-10-26 23:00:00,2017,10,26,3,23
7162,2017-10-27 00:00:00,2017-10-27 00:00:00,2017,10,27,4,0
7163,2017-10-27 01:00:00,2017-10-27 01:00:00,2017,10,27,4,1
7164,2017-10-27 02:00:00,2017-10-27 02:00:00,2017,10,27,4,2
7165,2017-10-27 03:00:00,2017-10-27 03:00:00,2017,10,27,4,3
7166,2017-10-27 04:00:00,2017-10-27 04:00:00,2017,10,27,4,4
7167,2017-10-27 05:00:00,2017-10-27 05:00:00,2017,10,27,4,5
7168,2017-10-27 06:00:00,2017-10-27 06:00:00,2017,10,27,4,6
7169,2017-10-27 07:00:00,2017-10-27 07:00:00,2017,10,27,4,7
7170,2017-10-27 08:00:00,2017-10-27 08:00:00,2017,10,27,4,8
7171,2017-10-27 09:00:00,2017-10-27 09:00:00,2017,10,27,4,9
7172,2017-10-27 10:00:00,2017-10-27 10:00:00,2017,10,27,4,10
7173,2017-10-27 11:00:00,2017-10-27 11:00:00,2017,10,27,4,11
7174,2017-10-27 12:00:00,2017-10-27 12:00:00,2017,10,27,4,12
7175,2017-10-27 13:00:00,2017-10-27 13:00:00,2017,10,27,4,13
7176,2017-10-27 14:00:00,2017-10-27 14:00:00,2017,10,27,4,14
7177,2017-10-27 15:00:00,2017-10-27 15:00:00,2017,10,27,4,15
7178,2017-10-27 16:00:00,2017-10-27 16:00:00,2017,10,27,4,16
7179,2017-10-27 17:00:00,2017-10-27 17:00:00,2017,10,27,4,17
7180,2017-10-27 18:00:00,2017-10-27 18:00:00,2017,10,27,4,18
7181,2017-10-27 19:00:00,2017-10-27 19:00:00,2017,10,27,4,19
7182,2017-10-27 20:00:00,2017-10-27 20:00:00,2017,10,27,4,20
7183,2017-10-27 21:00:00,2017-10-27 21:00:00,2017,10,27,4,21
7184,2017-10-27 22:00:00,2017-10-27 22:00:00,2017,10,27,4,22
7185,2017-10-27 23:00:00,2017-10-27 23:00:00,2017,10,27,4,23
7186,2017-10-28 00:00:00,2017-10-28 00:00:00,2017,10,28,5,0
7187,2017-10-28 01:00:00,2017-10-28 01:00:00,2017,10,28,5,1
7188,2017-10-28 02:00:00,2017-10-28 02:00:00,2017,10,28,5,2
7189,2017-10-28 03:00:00,2017-10-28 03:00:00,2017,10,28,5,3
7190,2017-10-28 04:00:00,2017-10-28 04:00:00,2017,10,28,5,4
7191,2017-10-28 05:00:00,2017-10-28 05:00:00,2017,10,28,5,5
7192,2017-10-28 06:00:00,2017-10-28 06:00:00,2017,10,28,5,6
7193,2017-10-28 07:00:00,2017-10-28 07:00:00,2017,10,28,5,7
7194,2017-10-28 08:00:00,2017-10-28 08:00:00,2017,10,28,5,8
7195,2017-10-28 09:00:00,2017-10-28 09:00:00,2017,10,28,5,9
7196,2017-10-28 10:00:00,2017-10-28 10:00:00,2017,10,28,5,10
7197,2017-10-28 11:00:00,2017-10-28 11:00:00,2017,10,28,5,11
7198,2017-10-28 12:00:00,2017-10-28 12:00:00,2017,10,28,5,12
7199,2017-10-28 13:00:00,2017-10-28 13:00:00,2017,10,28,5,13
7200,2017-10-28 14:00:00,2017-10-28 14:00:00,2017,10,28,5,14
7201,2017-10-28 15:00:00,2017-10-28 15:00:00,2017,10,28,5,15
7202,2017-10-28 16:00:00,2017-10-28 16:00:00,2017,10,28,5,16
7203,2017-10-28 17:00:00,2017-10-28 17:00:00,2017,10,28,5,17
7204,2017-10-28 18:00:00,2017-10-28 18:00:00,2017,10,28,5,18
7205,2017-10-28 19:00:00,2017-10-28 19:00:00,2017,10,28,5,19
7206,2017-10-28 20:00:00,2017-10-28 20:00:00,2017,10,28,5,20
7207,2017-10-28 21:00:00,2017-10-28 21:00:00,2017,10,28,5,21
7208,2017-10-28 22:00:00,2017-10-28 22:00:00,2017,10,28,5,22
7209,2017-10-28 23:00:00,2017-10-28 23:00:00,2017,10,28,5,23
7210,2017-10-29 00:00:00,2017-10-29 00:00:00,2017,10,29,6,0
7211,2017-10-29 01:00:00,2017-10-29 01:00:00,2017,10,29,6,1
7212,2017-10-29 02:00:00,2017-10-29 02:00:00,2017,10,29,6,2
7213,2017-10-29 03:00:00,2017-10-29 03:00:00,2017,10,29,6,3
7214,2017-10-29 04:00:00,2017-10-29 04:00:00,2017,10,29,6,4
7215,2017-10-29 05:00:00,2017-10-29 05:00:00,2017,10,29,6,5
7216,2017-10-29 06:00:00,2017-10-29 06:00:00,2017,10,29,6,6
7217,2017-10-29 07:00:00,2017-10-29 07:00:00,2017,10,29,6,7
7218,2017-10-29 08:00:00,2017-10-29 08:00:00,2017,10,29,6,8
7219,2017-10-29 09:00:00,2017-10-29 09:00:00,2017,10,29,6,9
7220,2017-10-29 10:00:00,2017-10-29 10:00:00,2017,10,29,6,10
7221,2017-10-29 11:00:00,2017-10-29 11:00:00,2017,10,29,6,11
7222,2017-10-29 12:00:00,2017-10-29 12:00:00,2017,10,29,6,12
7223,2017-10-29 13:00:00,2017-10-29 13:00:00,2017,10,29,6,13
7224,2017-10-29 14:00:00,2017-10-29 14:00:00,2017,10,29,6,14
7225,2017-10-29 15:00:00,2017-10-29 15:00:00,2017,10,29,6,15
7226,2017-10-29 16:00:00,2017-10-29 16:00:00,2017,10,29,6,16
7227,2017-10-29 17:00:00,2017-10-29 17:00:00,2017,10,29,6,17
7228,2017-10-29 18:00:00,2017-10-29 18:00:00,2017,10,29,6,18
7229,2017-10-29 19:00:00,2017-10-29 19:00:00,2017,10,29,6,19
7230,2017-10-29 20:00:00,2017-10-29 20:00:00,2017,10,29,6,20
7231,2017-10-29 21:00:00,2017-10-29 21:00:00,2017,10,29,6,21
7232,2017-10-29 22:00:00,2017-10-29 22:00:00,2017,10,29,6,22
7233,2017-10-29 23:00:00,2017-10-29 23:00:00,2017,10,29,6,23
7234,2017-10-30 00:00:00,2017-10-30 00:00:00,2017,10,30,0,0
7235,2017-10-30 01:00:00,2017-10-30 01:00:00,2017,10,30,0,1
7236,2017-10-30 02:00:00,2017-10-30 02:00:00,2017,10,30,0,2
7237,2017-10-30 03:00:00,2017-10-30 03:00:00,2017,10,30,0,3
7238,2017-10-30 04:00:00,2017-10-30 04:00:00,2017,10,30,0,4
7239,2017-10-30 05:00:00,2017-10-30 05:00:00,2017,10,30,0,5
7240,2017-10-30 06:00:00,2017-10-30 06:00:00,2017,10,30,0,6
7241,2017-10-30 07:00:00,2017-10-30 07:00:00,2017,10,30,0,7
7242,2017-10-30 08:00:00,2017-10-30 08:00:00,2017,10,30,0,8
7243,2017-10-30 09:00:00,2017-10-30 09:00:00,2017,10,30,0,9
7244,2017-10-30 10:00:00,2017-10-30 10:00:00,2017,10,30,0,10
7245,2017-10-30 11:00:00,2017-10-30 11:00:00,2017,10,30,0,11
7246,2017-10-30 12:00:00,2017-10-30 12:00:00,2017,10,30,0,12
7247,2017-10-30 13:00:00,2017-10-30 13:00:00,2017,10,30,0,13
7248,2017-10-30 14:00:00,2017-10-30 14:00:00,2017,10,30,0,14
7249,2017-10-30 15:00:00,2017-10-30 15:00:00,2017,10,30,0,15
7250,2017-10-30 16:00:00,2017-10-30 16:00:00,2017,10,30,0,16
7251,2017-10-30 17:00:00,2017-10-30 17:00:00,2017,10,30,0,17
7252,2017-10-30 18:00:00,2017-10-30 18:00:00,2017,10,30,0,18
7253,2017-10-30 19:00:00,2017-10-30 19:00:00,2017,10,30,0,19
7254,2017-10-30 20:00:00,2017-10-30 20:00:00,2017,10,30,0,20
7255,2017-10-30 21:00:00,2017-10-30 21:00:00,2017,10,30,0,21
7256,2017-10-30 22:00:00,2017-10-30 22:00:00,2017,10,30,0,22
7257,2017-10-30 23:00:00,2017-10-30 23:00:00,2017,10,30,0,23
7258,2017-10-31 00:00:00,2017-10-31 00:00:00,2017,10,31,1,0
7259,2017-10-31 01:00:00,2017-10-31 01:00:00,2017,10,31,1,1
7260,2017-10-31 02:00:00,2017-10-31 02:00:00,2017,10,31,1,2
7261,2017-10-31 03:00:00,2017-10-31 03:00:00,2017,10,31,1,3
7262,2017-10-31 04:00:00,2017-10-31 04:00:00,2017,10,31,1,4
7263,2017-10-31 05:00:00,2017-10-31 05:00:00,2017,10,31,1,5
7264,2017-10-31 06:00:00,2017-10-31 06:00:00,2017,10,31,1,6
7265,2017-10-31 07:00:00,2017-10-31 07:00:00,2017,10,31,1,7
7266,2017-10-31 08:00:00,2017-10-31 08:00:00,2017,10,31,1,8
7267,2017-10-31 09:00:00,2017-10-31 09:00:00,2017,10,31,1,9
7268,2017-10-31 10:00:00,2017-10-31 10:00:00,2017,10,31,1,10
7269,2017-10-31 11:00:00,2017-10-31 11:00:00,2017,10,31,1,11
7270,2017-10-31 12:00:00,2017-10-31 12:00:00,2017,10,31,1,12
7271,2017-10-31 13:00:00,2017-10-31 13:00:00,2017,10,31,1,13
7272,2017-10-31 14:00:00,2017-10-31 14:00:00,2017,10,31,1,14
7273,2017-10-31 15:00:00,2017-10-31 15:00:00,2017,10,31,1,15
7274,2017-10-31 16:00:00,2017-10-31 16:00:00,2017,10,31,1,16
7275,2017-10-31 17:00:00,2017-10-31 17:00:00,2017,10,31,1,17
7276,2017-10-31 18:00:00,2017-10-31 18:00:00,2017,10,31,1,18
7277,2017-10-31 19:00:00,2017-10-31 19:00:00,2017,10,31,1,19
7278,2017-10-31 20:00:00,2017-10-31 20:00:00,2017,10,31,1,20
7279,2017-10-31 21:00:00,2017-10-31 21:00:00,2017,10,31,1,21
7280,2017-10-31 22:00:00,2017-10-31 22:00:00,2017,10,31,1,22
7281,2017-10-31 23:00:00,2017-10-31 23:00:00,2017,10,31,1,23
7282,2017-11-01 00:00:00,2017-11-01 00:00:00,2017,11,1,2,0
7283,2017-11-01 01:00:00,2017-11-01 01:00:00,2017,11,1,2,1
7284,2017-11-01 02:00:00,2017-11-01 02:00:00,2017,11,1,2,2
7285,2017-11-01 03:00:00,2017-11-01 03:00:00,2017,11,1,2,3
7286,2017-11-01 04:00:00,2017-11-01 04:00:00,2017,11,1,2,4
7287,2017-11-01 05:00:00,2017-11-01 05:00:00,2017,11,1,2,5
7288,2017-11-01 06:00:00,2017-11-01 06:00:00,2017,11,1,2,6
7289,2017-11-01 07:00:00,2017-11-01 07:00:00,2017,11,1,2,7
7290,2017-11-01 08:00:00,2017-11-01 08:00:00,2017,11,1,2,8
7291,2017-11-01 09:00:00,2017-11-01 09:00:00,2017,11,1,2,9
7292,2017-11-01 10:00:00,2017-11-01 10:00:00,2017,11,1,2,10
7293,2017-11-01 11:00:00,2017-11-01 11:00:00,2017,11,1,2,11
7294,2017-11-01 12:00:00,2017-11-01 12:00:00,2017,11,1,2,12
7295,2017-11-01 13:00:00,2017-11-01 13:00:00,2017,11,1,2,13
7296,2017-11-01 14:00:00,2017-11-01 14:00:00,2017,11,1,2,14
7297,2017-11-01 15:00:00,2017-11-01 15:00:00,2017,11,1,2,15
7298,2017-11-01 16:00:00,2017-11-01 16:00:00,2017,11,1,2,16
7299,2017-11-01 17:00:00,2017-11-01 17:00:00,2017,11,1,2,17
7300,2017-11-01 18:00:00,2017-11-01 18:00:00,2017,11,1,2,18
7301,2017-11-01 19:00:00,2017-11-01 19:00:00,2017,11,1,2,19
7302,2017-11-01 20:00:00,2017-11-01 20:00:00,2017,11,1,2,20
7303,2017-11-01 21:00:00,2017-11-01 21:00:00,2017,11,1,2,21
7304,2017-11-01 22:00:00,2017-11-01 22:00:00,2017,11,1,2,22
7305,2017-11-01 23:00:00,2017-11-01 23:00:00,2017,11,1,2,23
7306,2017-11-02 00:00:00,2017-11-02 00:00:00,2017,11,2,3,0
7307,2017-11-02 01:00:00,2017-11-02 01:00:00,2017,11,2,3,1
7308,2017-11-02 02:00:00,2017-11-02 02:00:00,2017,11,2,3,2
7309,2017-11-02 03:00:00,2017-11-02 03:00:00,2017,11,2,3,3
7310,2017-11-02 04:00:00,2017-11-02 04:00:00,2017,11,2,3,4
7311,2017-11-02 05:00:00,2017-11-02 05:00:00,2017,11,2,3,5
7312,2017-11-02 06:00:00,2017-11-02 06:00:00,2017,11,2,3,6
7313,2017-11-02 07:00:00,2017-11-02 07:00:00,2017,11,2,3,7
7314,2017-11-02 08:00:00,2017-11-02 08:00:00,2017,11,2,3,8
7315,2017-11-02 09:00:00,2017-11-02 09:00:00,2017,11,2,3,9
7316,2017-11-02 10:00:00,2017-11-02 10:00:00,2017,11,2,3,10
